Position,Team,Points,Round,Win,Draw,Lose,Goals_For,Goals_Against,Number_Teams,Year,League
1,Sporting Braga,2,1,1,0,0,1,0,18,1990,primeira_liga
2,Benfica,2,1,1,0,0,5,1,18,1990,primeira_liga
3,Porto,2,1,1,0,0,2,0,18,1990,primeira_liga
4,Sporting CP,2,1,1,0,0,3,2,18,1990,primeira_liga
5,Chaves,2,1,1,0,0,3,2,18,1990,primeira_liga
6,Feirense,2,1,1,0,0,1,0,18,1990,primeira_liga
7,Belenenses,1,1,0,1,0,0,0,18,1990,primeira_liga
8,Beira Mar SC,1,1,0,1,0,2,2,18,1990,primeira_liga
9,Portimonense,1,1,0,1,0,2,2,18,1990,primeira_liga
10,Tirsense,1,1,0,1,0,1,1,18,1990,primeira_liga
11,Boavista,1,1,0,1,0,1,1,18,1990,primeira_liga
12,Marítimo,1,1,0,1,0,0,0,18,1990,primeira_liga
13,Estrela Amadora,0,1,0,0,1,0,1,18,1990,primeira_liga
14,Vitória,0,1,0,0,1,2,3,18,1990,primeira_liga
15,Penafiel,0,1,0,0,1,2,3,18,1990,primeira_liga
16,União Madeira,0,1,0,0,1,0,1,18,1990,primeira_liga
17,Nacional,0,1,0,0,1,0,2,18,1990,primeira_liga
18,Vitória Setúbal,0,1,0,0,1,1,5,18,1990,primeira_liga
1,Porto,4,2,2,0,0,4,0,18,1990,primeira_liga
2,Sporting CP,4,2,2,0,0,4,2,18,1990,primeira_liga
3,Belenenses,3,2,1,1,0,2,1,18,1990,primeira_liga
4,Benfica,3,2,1,1,0,6,2,18,1990,primeira_liga
5,Boavista,3,2,1,1,0,3,1,18,1990,primeira_liga
6,Sporting Braga,2,2,1,0,1,2,2,18,1990,primeira_liga
7,Estrela Amadora,2,2,1,0,1,3,1,18,1990,primeira_liga
8,Portimonense,2,2,0,2,0,3,3,18,1990,primeira_liga
9,Tirsense,2,2,0,2,0,1,1,18,1990,primeira_liga
10,Chaves,2,2,1,0,1,3,4,18,1990,primeira_liga
11,Feirense,2,2,1,0,1,1,3,18,1990,primeira_liga
12,Vitória Setúbal,2,2,1,0,1,3,6,18,1990,primeira_liga
13,Vitória,1,2,0,1,1,3,4,18,1990,primeira_liga
14,Beira Mar SC,1,2,0,1,1,2,3,18,1990,primeira_liga
15,Marítimo,1,2,0,1,1,1,2,18,1990,primeira_liga
16,União Madeira,1,2,0,1,1,0,1,18,1990,primeira_liga
17,Nacional,1,2,0,1,1,1,3,18,1990,primeira_liga
18,Penafiel,0,2,0,0,2,2,5,18,1990,primeira_liga
1,Porto,6,3,3,0,0,6,1,18,1990,primeira_liga
2,Sporting CP,6,3,3,0,0,6,2,18,1990,primeira_liga
3,Benfica,5,3,2,1,0,11,2,18,1990,primeira_liga
4,Boavista,5,3,2,1,0,8,2,18,1990,primeira_liga
5,Portimonense,4,3,1,2,0,5,4,18,1990,primeira_liga
6,Vitória Setúbal,4,3,2,0,1,6,6,18,1990,primeira_liga
7,Feirense,4,3,2,0,1,2,3,18,1990,primeira_liga
8,Belenenses,3,3,1,1,1,2,2,18,1990,primeira_liga
9,Estrela Amadora,3,3,1,1,1,3,1,18,1990,primeira_liga
10,Vitória,3,3,1,1,1,6,6,18,1990,primeira_liga
11,Tirsense,3,3,0,3,0,1,1,18,1990,primeira_liga
12,Sporting Braga,2,3,1,0,2,2,5,18,1990,primeira_liga
13,Chaves,2,3,1,0,2,4,6,18,1990,primeira_liga
14,Marítimo,1,3,0,1,2,3,5,18,1990,primeira_liga
15,Nacional,1,3,0,1,2,1,5,18,1990,primeira_liga
16,União Madeira,1,3,0,1,2,1,6,18,1990,primeira_liga
17,Beira Mar SC,1,3,0,1,2,2,8,18,1990,primeira_liga
18,Penafiel,0,3,0,0,3,3,7,18,1990,primeira_liga
1,Porto,8,4,4,0,0,10,1,18,1990,primeira_liga
2,Benfica,7,4,3,1,0,15,3,18,1990,primeira_liga
3,Sporting CP,7,4,3,1,0,6,2,18,1990,primeira_liga
4,Vitória Setúbal,6,4,3,0,1,8,6,18,1990,primeira_liga
5,Belenenses,5,4,2,1,1,3,2,18,1990,primeira_liga
6,Estrela Amadora,5,4,2,1,1,6,3,18,1990,primeira_liga
7,Boavista,5,4,2,1,1,10,5,18,1990,primeira_liga
8,Vitória,5,4,2,1,1,8,6,18,1990,primeira_liga
9,Portimonense,4,4,1,2,1,5,8,18,1990,primeira_liga
10,Feirense,4,4,2,0,2,2,5,18,1990,primeira_liga
11,Tirsense,3,4,0,3,1,1,2,18,1990,primeira_liga
12,Chaves,3,4,1,1,2,5,7,18,1990,primeira_liga
13,Sporting Braga,2,4,1,0,3,2,7,18,1990,primeira_liga
14,Marítimo,2,4,0,2,2,3,5,18,1990,primeira_liga
15,União Madeira,2,4,0,2,2,2,7,18,1990,primeira_liga
16,Beira Mar SC,2,4,0,2,2,2,8,18,1990,primeira_liga
17,Penafiel,1,4,0,1,3,3,7,18,1990,primeira_liga
18,Nacional,1,4,0,1,3,2,9,18,1990,primeira_liga
1,Benfica,9,5,4,1,0,22,3,18,1990,primeira_liga
2,Sporting CP,9,5,4,1,0,7,2,18,1990,primeira_liga
3,Porto,8,5,4,0,1,10,2,18,1990,primeira_liga
4,Estrela Amadora,7,5,3,1,1,8,4,18,1990,primeira_liga
5,Boavista,7,5,3,1,1,14,7,18,1990,primeira_liga
6,Vitória,6,5,2,2,1,8,6,18,1990,primeira_liga
7,Vitória Setúbal,6,5,3,0,2,9,8,18,1990,primeira_liga
8,Belenenses,5,5,2,1,2,5,6,18,1990,primeira_liga
9,Chaves,5,5,2,1,2,9,9,18,1990,primeira_liga
10,Tirsense,5,5,1,3,1,3,3,18,1990,primeira_liga
11,Feirense,5,5,2,1,2,2,5,18,1990,primeira_liga
12,Sporting Braga,4,5,2,0,3,4,7,18,1990,primeira_liga
13,Portimonense,4,5,1,2,2,7,12,18,1990,primeira_liga
14,Marítimo,3,5,0,3,2,5,7,18,1990,primeira_liga
15,União Madeira,2,5,0,2,3,3,9,18,1990,primeira_liga
16,Nacional,2,5,0,2,3,4,11,18,1990,primeira_liga
17,Beira Mar SC,2,5,0,2,3,2,10,18,1990,primeira_liga
18,Penafiel,1,5,0,1,4,3,14,18,1990,primeira_liga
1,Sporting CP,11,6,5,1,0,9,2,18,1990,primeira_liga
2,Porto,10,6,5,0,1,11,2,18,1990,primeira_liga
3,Benfica,9,6,4,1,1,22,4,18,1990,primeira_liga
4,Estrela Amadora,8,6,3,2,1,9,5,18,1990,primeira_liga
5,Vitória,8,6,3,2,1,9,6,18,1990,primeira_liga
6,Vitória Setúbal,8,6,4,0,2,10,8,18,1990,primeira_liga
7,Belenenses,7,6,3,1,2,7,6,18,1990,primeira_liga
8,Boavista,7,6,3,1,2,14,8,18,1990,primeira_liga
9,Chaves,6,6,2,2,2,10,10,18,1990,primeira_liga
10,Sporting Braga,5,6,2,1,3,4,7,18,1990,primeira_liga
11,Marítimo,5,6,1,3,2,6,7,18,1990,primeira_liga
12,Tirsense,5,6,1,3,2,3,4,18,1990,primeira_liga
13,Feirense,5,6,2,1,3,2,6,18,1990,primeira_liga
14,Portimonense,4,6,1,2,3,7,14,18,1990,primeira_liga
15,Beira Mar SC,4,6,1,2,3,3,10,18,1990,primeira_liga
16,Nacional,3,6,0,3,3,4,11,18,1990,primeira_liga
17,União Madeira,2,6,0,2,4,3,11,18,1990,primeira_liga
18,Penafiel,1,6,0,1,5,3,15,18,1990,primeira_liga
1,Benfica,11,7,5,1,1,27,4,18,1990,primeira_liga
2,Porto,11,7,5,1,1,11,2,18,1990,primeira_liga
3,Sporting CP,11,7,5,1,1,10,4,18,1990,primeira_liga
4,Estrela Amadora,10,7,4,2,1,13,6,18,1990,primeira_liga
5,Vitória,10,7,4,2,1,11,7,18,1990,primeira_liga
6,Vitória Setúbal,9,7,4,1,2,11,9,18,1990,primeira_liga
7,Chaves,8,7,3,2,2,12,11,18,1990,primeira_liga
8,Belenenses,7,7,3,1,3,8,10,18,1990,primeira_liga
9,Sporting Braga,7,7,3,1,3,7,7,18,1990,primeira_liga
10,Boavista,7,7,3,1,3,15,10,18,1990,primeira_liga
11,Tirsense,7,7,2,3,2,5,4,18,1990,primeira_liga
12,Marítimo,6,7,1,4,2,6,7,18,1990,primeira_liga
13,Feirense,6,7,2,2,3,3,7,18,1990,primeira_liga
14,Nacional,4,7,0,4,3,5,12,18,1990,primeira_liga
15,Beira Mar SC,4,7,1,2,4,3,12,18,1990,primeira_liga
16,Portimonense,4,7,1,2,4,7,19,18,1990,primeira_liga
17,União Madeira,3,7,0,3,4,4,12,18,1990,primeira_liga
18,Penafiel,1,7,0,1,6,3,18,18,1990,primeira_liga
1,Benfica,13,8,6,1,1,28,4,18,1990,primeira_liga
2,Porto,13,8,6,1,1,14,2,18,1990,primeira_liga
3,Vitória,12,8,5,2,1,14,7,18,1990,primeira_liga
4,Sporting CP,11,8,5,1,2,10,5,18,1990,primeira_liga
5,Vitória Setúbal,11,8,5,1,2,13,10,18,1990,primeira_liga
6,Estrela Amadora,10,8,4,2,2,14,8,18,1990,primeira_liga
7,Belenenses,9,8,4,1,3,11,10,18,1990,primeira_liga
8,Tirsense,8,8,2,4,2,5,4,18,1990,primeira_liga
9,Chaves,8,8,3,2,3,12,14,18,1990,primeira_liga
10,Sporting Braga,7,8,3,1,4,7,10,18,1990,primeira_liga
11,Boavista,7,8,3,1,4,15,12,18,1990,primeira_liga
12,Marítimo,7,8,1,5,2,8,9,18,1990,primeira_liga
13,Feirense,6,8,2,2,4,3,9,18,1990,primeira_liga
14,Beira Mar SC,6,8,2,2,4,5,12,18,1990,primeira_liga
15,Nacional,5,8,0,5,3,5,12,18,1990,primeira_liga
16,Portimonense,5,8,1,3,4,9,21,18,1990,primeira_liga
17,União Madeira,3,8,0,3,5,4,15,18,1990,primeira_liga
18,Penafiel,3,8,1,1,6,5,18,18,1990,primeira_liga
1,Porto,15,9,7,1,1,18,3,18,1990,primeira_liga
2,Benfica,14,9,6,2,1,28,4,18,1990,primeira_liga
3,Vitória,14,9,6,2,1,16,8,18,1990,primeira_liga
4,Sporting CP,13,9,6,1,2,12,6,18,1990,primeira_liga
5,Vitória Setúbal,12,9,5,2,2,13,10,18,1990,primeira_liga
6,Belenenses,10,9,4,2,3,11,10,18,1990,primeira_liga
7,Estrela Amadora,10,9,4,2,3,15,10,18,1990,primeira_liga
8,Sporting Braga,9,9,4,1,4,10,11,18,1990,primeira_liga
9,Boavista,9,9,4,1,4,19,13,18,1990,primeira_liga
10,Tirsense,9,9,2,5,2,6,5,18,1990,primeira_liga
11,Chaves,9,9,3,3,3,12,14,18,1990,primeira_liga
12,Marítimo,7,9,1,5,3,9,11,18,1990,primeira_liga
13,Feirense,6,9,2,2,5,4,13,18,1990,primeira_liga
14,Beira Mar SC,6,9,2,2,5,6,16,18,1990,primeira_liga
15,União Madeira,5,9,1,3,5,8,16,18,1990,primeira_liga
16,Nacional,5,9,0,5,4,6,16,18,1990,primeira_liga
17,Portimonense,5,9,1,3,5,10,24,18,1990,primeira_liga
18,Penafiel,4,9,1,2,6,6,19,18,1990,primeira_liga
1,Porto,17,10,8,1,1,25,3,18,1990,primeira_liga
2,Benfica,16,10,7,2,1,32,4,18,1990,primeira_liga
3,Vitória,16,10,7,2,1,18,9,18,1990,primeira_liga
4,Vitória Setúbal,14,10,6,2,2,17,11,18,1990,primeira_liga
5,Sporting CP,14,10,6,2,2,12,6,18,1990,primeira_liga
6,Belenenses,10,10,4,2,4,12,12,18,1990,primeira_liga
7,Sporting Braga,10,10,4,2,4,10,11,18,1990,primeira_liga
8,Estrela Amadora,10,10,4,2,4,15,11,18,1990,primeira_liga
9,Boavista,9,10,4,1,5,20,15,18,1990,primeira_liga
10,Chaves,9,10,3,3,4,13,18,18,1990,primeira_liga
11,Tirsense,9,10,2,5,3,6,12,18,1990,primeira_liga
12,Beira Mar SC,8,10,3,2,5,7,16,18,1990,primeira_liga
13,Marítimo,7,10,1,5,4,9,15,18,1990,primeira_liga
14,Portimonense,7,10,2,3,5,12,24,18,1990,primeira_liga
15,União Madeira,6,10,1,4,5,8,16,18,1990,primeira_liga
16,Nacional,6,10,0,6,4,6,16,18,1990,primeira_liga
17,Feirense,6,10,2,2,6,4,15,18,1990,primeira_liga
18,Penafiel,6,10,2,2,6,8,20,18,1990,primeira_liga
1,Porto,19,11,9,1,1,26,3,18,1990,primeira_liga
2,Benfica,18,11,8,2,1,36,4,18,1990,primeira_liga
3,Vitória,18,11,8,2,1,19,9,18,1990,primeira_liga
4,Sporting CP,16,11,7,2,2,14,7,18,1990,primeira_liga
5,Vitória Setúbal,14,11,6,2,3,17,12,18,1990,primeira_liga
6,Belenenses,12,11,5,2,4,13,12,18,1990,primeira_liga
7,Estrela Amadora,12,11,5,2,4,18,11,18,1990,primeira_liga
8,Chaves,11,11,4,3,4,15,19,18,1990,primeira_liga
9,Tirsense,11,11,3,5,3,7,12,18,1990,primeira_liga
10,Sporting Braga,10,11,4,2,5,10,15,18,1990,primeira_liga
11,Boavista,9,11,4,1,6,20,16,18,1990,primeira_liga
12,União Madeira,8,11,2,4,5,10,17,18,1990,primeira_liga
13,Beira Mar SC,8,11,3,2,6,7,17,18,1990,primeira_liga
14,Marítimo,7,11,1,5,5,10,17,18,1990,primeira_liga
15,Portimonense,7,11,2,3,6,12,25,18,1990,primeira_liga
16,Feirense,6,11,2,2,7,5,17,18,1990,primeira_liga
17,Penafiel,6,11,2,2,7,9,22,18,1990,primeira_liga
18,Nacional,6,11,0,6,5,6,19,18,1990,primeira_liga
1,Porto,21,12,10,1,1,27,3,18,1990,primeira_liga
2,Benfica,20,12,9,2,1,39,5,18,1990,primeira_liga
3,Vitória,20,12,9,2,1,20,9,18,1990,primeira_liga
4,Sporting CP,18,12,8,2,2,15,7,18,1990,primeira_liga
5,Vitória Setúbal,15,12,6,3,3,17,12,18,1990,primeira_liga
6,Belenenses,12,12,5,2,5,13,15,18,1990,primeira_liga
7,Estrela Amadora,12,12,5,2,5,18,12,18,1990,primeira_liga
8,Sporting Braga,11,12,4,3,5,11,16,18,1990,primeira_liga
9,Boavista,11,12,5,1,6,22,16,18,1990,primeira_liga
10,Chaves,11,12,4,3,5,15,20,18,1990,primeira_liga
11,Tirsense,11,12,3,5,4,7,13,18,1990,primeira_liga
12,Beira Mar SC,9,12,3,3,6,7,17,18,1990,primeira_liga
13,Marítimo,8,12,1,6,5,11,18,18,1990,primeira_liga
14,União Madeira,8,12,2,4,6,10,18,18,1990,primeira_liga
15,Nacional,8,12,1,6,5,9,19,18,1990,primeira_liga
16,Penafiel,8,12,3,2,7,10,22,18,1990,primeira_liga
17,Portimonense,7,12,2,3,7,12,27,18,1990,primeira_liga
18,Feirense,6,12,2,2,8,6,20,18,1990,primeira_liga
1,Porto,22,13,10,2,1,28,4,18,1990,primeira_liga
2,Vitória,22,13,10,2,1,22,9,18,1990,primeira_liga
3,Benfica,21,13,9,3,1,40,6,18,1990,primeira_liga
4,Sporting CP,19,13,8,3,2,15,7,18,1990,primeira_liga
5,Vitória Setúbal,17,13,7,3,3,20,12,18,1990,primeira_liga
6,Belenenses,14,13,6,2,5,15,16,18,1990,primeira_liga
7,Estrela Amadora,13,13,5,3,5,19,13,18,1990,primeira_liga
8,Sporting Braga,12,13,4,4,5,12,17,18,1990,primeira_liga
9,Boavista,12,13,5,2,6,22,16,18,1990,primeira_liga
10,Chaves,12,13,4,4,5,16,21,18,1990,primeira_liga
11,Tirsense,12,13,3,6,4,8,14,18,1990,primeira_liga
12,União Madeira,10,13,3,4,6,12,18,18,1990,primeira_liga
13,Beira Mar SC,9,13,3,3,7,7,19,18,1990,primeira_liga
14,Marítimo,8,13,1,6,6,11,20,18,1990,primeira_liga
15,Feirense,8,13,3,2,8,8,20,18,1990,primeira_liga
16,Penafiel,8,13,3,2,8,11,24,18,1990,primeira_liga
17,Nacional,8,13,1,6,6,9,22,18,1990,primeira_liga
18,Portimonense,7,13,2,3,8,12,29,18,1990,primeira_liga
1,Porto,24,14,11,2,1,31,4,18,1990,primeira_liga
2,Vitória,23,14,10,3,1,22,9,18,1990,primeira_liga
3,Benfica,22,14,9,4,1,41,7,18,1990,primeira_liga
4,Sporting CP,21,14,9,3,2,17,7,18,1990,primeira_liga
5,Vitória Setúbal,17,14,7,3,4,20,13,18,1990,primeira_liga
6,Belenenses,14,14,6,2,6,15,19,18,1990,primeira_liga
7,Sporting Braga,14,14,5,4,5,15,18,18,1990,primeira_liga
8,Estrela Amadora,13,14,5,3,6,19,14,18,1990,primeira_liga
9,Boavista,13,14,5,3,6,23,17,18,1990,primeira_liga
10,Chaves,13,14,4,5,5,16,21,18,1990,primeira_liga
11,Tirsense,13,14,3,7,4,8,14,18,1990,primeira_liga
12,União Madeira,10,14,3,4,7,12,20,18,1990,primeira_liga
13,Penafiel,10,14,4,2,8,12,24,18,1990,primeira_liga
14,Beira Mar SC,10,14,3,4,7,7,19,18,1990,primeira_liga
15,Marítimo,9,14,1,7,6,11,20,18,1990,primeira_liga
16,Nacional,9,14,1,7,6,9,22,18,1990,primeira_liga
17,Portimonense,9,14,3,3,8,13,29,18,1990,primeira_liga
18,Feirense,8,14,3,2,9,9,23,18,1990,primeira_liga
1,Porto,26,15,12,2,1,32,4,18,1990,primeira_liga
2,Vitória,25,15,11,3,1,24,9,18,1990,primeira_liga
3,Benfica,24,15,10,4,1,44,7,18,1990,primeira_liga
4,Sporting CP,22,15,9,4,2,17,7,18,1990,primeira_liga
5,Vitória Setúbal,17,15,7,3,5,20,14,18,1990,primeira_liga
6,Belenenses,16,15,7,2,6,16,19,18,1990,primeira_liga
7,Sporting Braga,15,15,5,5,5,15,18,18,1990,primeira_liga
8,Estrela Amadora,14,15,5,4,6,19,14,18,1990,primeira_liga
9,Boavista,14,15,5,4,6,24,18,18,1990,primeira_liga
10,Chaves,14,15,4,6,5,16,21,18,1990,primeira_liga
11,Tirsense,14,15,3,8,4,8,14,18,1990,primeira_liga
12,Beira Mar SC,12,15,4,4,7,8,19,18,1990,primeira_liga
13,Marítimo,10,15,1,8,6,12,21,18,1990,primeira_liga
14,União Madeira,10,15,3,4,8,12,23,18,1990,primeira_liga
15,Penafiel,10,15,4,2,9,12,26,18,1990,primeira_liga
16,Nacional,9,15,1,7,7,9,23,18,1990,primeira_liga
17,Feirense,9,15,3,3,9,9,23,18,1990,primeira_liga
18,Portimonense,9,15,3,3,9,13,30,18,1990,primeira_liga
1,Porto,27,16,12,3,1,33,5,18,1990,primeira_liga
2,Benfica,26,16,11,4,1,46,7,18,1990,primeira_liga
3,Vitória,26,16,11,4,1,25,10,18,1990,primeira_liga
4,Sporting CP,24,16,10,4,2,18,7,18,1990,primeira_liga
5,Vitória Setúbal,19,16,8,3,5,21,14,18,1990,primeira_liga
6,Belenenses,16,16,7,2,7,16,20,18,1990,primeira_liga
7,Sporting Braga,16,16,5,6,5,15,18,18,1990,primeira_liga
8,Boavista,15,16,5,5,6,24,18,18,1990,primeira_liga
9,Chaves,15,16,4,7,5,19,24,18,1990,primeira_liga
10,Tirsense,15,16,3,9,4,8,14,18,1990,primeira_liga
11,Estrela Amadora,14,16,5,4,7,19,16,18,1990,primeira_liga
12,Beira Mar SC,13,16,4,5,7,8,19,18,1990,primeira_liga
13,Marítimo,12,16,2,8,6,13,21,18,1990,primeira_liga
14,Penafiel,11,16,4,3,9,12,26,18,1990,primeira_liga
15,União Madeira,10,16,3,4,9,12,24,18,1990,primeira_liga
16,Nacional,10,16,1,8,7,12,26,18,1990,primeira_liga
17,Feirense,10,16,3,4,9,9,23,18,1990,primeira_liga
18,Portimonense,9,16,3,3,10,13,31,18,1990,primeira_liga
1,Porto,29,17,13,3,1,34,5,18,1990,primeira_liga
2,Vitória,28,17,12,4,1,27,10,18,1990,primeira_liga
3,Benfica,27,17,11,5,1,46,7,18,1990,primeira_liga
4,Sporting CP,25,17,10,5,2,19,8,18,1990,primeira_liga
5,Vitória Setúbal,20,17,8,4,5,22,15,18,1990,primeira_liga
6,Belenenses,17,17,7,3,7,16,20,18,1990,primeira_liga
7,Sporting Braga,17,17,5,7,5,15,18,18,1990,primeira_liga
8,Boavista,17,17,6,5,6,28,18,18,1990,primeira_liga
9,Chaves,17,17,5,7,5,20,24,18,1990,primeira_liga
10,Estrela Amadora,16,17,6,4,7,22,16,18,1990,primeira_liga
11,Tirsense,15,17,3,9,5,8,15,18,1990,primeira_liga
12,Beira Mar SC,13,17,4,5,8,8,20,18,1990,primeira_liga
13,Marítimo,12,17,2,8,7,13,24,18,1990,primeira_liga
14,Penafiel,12,17,4,4,9,13,27,18,1990,primeira_liga
15,União Madeira,11,17,3,5,9,12,24,18,1990,primeira_liga
16,Nacional,11,17,1,9,7,13,27,18,1990,primeira_liga
17,Feirense,10,17,3,4,10,9,27,18,1990,primeira_liga
18,Portimonense,9,17,3,3,11,13,33,18,1990,primeira_liga
1,Porto,31,18,14,3,1,37,5,18,1990,primeira_liga
2,Benfica,29,18,12,5,1,48,8,18,1990,primeira_liga
3,Vitória,29,18,12,5,1,28,11,18,1990,primeira_liga
4,Sporting CP,26,18,10,6,2,20,9,18,1990,primeira_liga
5,Vitória Setúbal,20,18,8,4,6,23,17,18,1990,primeira_liga
6,Belenenses,19,18,8,3,7,17,20,18,1990,primeira_liga
7,Sporting Braga,18,18,5,8,5,15,18,18,1990,primeira_liga
8,Boavista,18,18,6,6,6,28,18,18,1990,primeira_liga
9,Chaves,18,18,5,8,5,20,24,18,1990,primeira_liga
10,Estrela Amadora,17,18,6,5,7,22,16,18,1990,primeira_liga
11,Tirsense,16,18,3,10,5,8,15,18,1990,primeira_liga
12,Beira Mar SC,14,18,4,6,8,8,20,18,1990,primeira_liga
13,Penafiel,13,18,4,5,9,13,27,18,1990,primeira_liga
14,União Madeira,12,18,3,6,9,13,25,18,1990,primeira_liga
15,Marítimo,12,18,2,8,8,13,25,18,1990,primeira_liga
16,Nacional,11,18,1,9,8,13,30,18,1990,primeira_liga
17,Feirense,11,18,3,5,10,10,28,18,1990,primeira_liga
18,Portimonense,10,18,3,4,11,13,33,18,1990,primeira_liga
1,Porto,33,19,15,3,1,41,5,18,1990,primeira_liga
2,Benfica,31,19,13,5,1,50,8,18,1990,primeira_liga
3,Vitória,29,19,12,5,2,28,13,18,1990,primeira_liga
4,Sporting CP,28,19,11,6,2,22,9,18,1990,primeira_liga
5,Vitória Setúbal,21,19,8,5,6,23,17,18,1990,primeira_liga
6,Sporting Braga,20,19,6,8,5,18,18,18,1990,primeira_liga
7,Chaves,20,19,6,8,5,21,24,18,1990,primeira_liga
8,Belenenses,19,19,8,3,8,17,23,18,1990,primeira_liga
9,Estrela Amadora,18,19,6,6,7,23,17,18,1990,primeira_liga
10,Boavista,18,19,6,6,7,28,19,18,1990,primeira_liga
11,Tirsense,18,19,4,10,5,11,15,18,1990,primeira_liga
12,Beira Mar SC,14,19,4,6,9,8,22,18,1990,primeira_liga
13,Marítimo,13,19,2,9,8,13,25,18,1990,primeira_liga
14,Penafiel,13,19,4,5,10,13,31,18,1990,primeira_liga
15,União Madeira,12,19,3,6,10,13,28,18,1990,primeira_liga
16,Feirense,12,19,3,6,10,11,29,18,1990,primeira_liga
17,Portimonense,12,19,4,4,11,15,34,18,1990,primeira_liga
18,Nacional,11,19,1,9,9,14,32,18,1990,primeira_liga
1,Porto,35,20,16,3,1,45,6,18,1990,primeira_liga
2,Benfica,33,20,14,5,1,52,8,18,1990,primeira_liga
3,Vitória,30,20,12,6,2,28,13,18,1990,primeira_liga
4,Sporting CP,29,20,11,7,2,23,10,18,1990,primeira_liga
5,Vitória Setúbal,23,20,9,5,6,24,17,18,1990,primeira_liga
6,Belenenses,21,20,9,3,8,18,23,18,1990,primeira_liga
7,Sporting Braga,20,20,6,8,6,18,19,18,1990,primeira_liga
8,Estrela Amadora,20,20,7,6,7,25,17,18,1990,primeira_liga
9,Chaves,20,20,6,8,6,22,28,18,1990,primeira_liga
10,Boavista,19,20,6,7,7,29,20,18,1990,primeira_liga
11,Tirsense,18,20,4,10,6,11,17,18,1990,primeira_liga
12,Penafiel,15,20,5,5,10,15,31,18,1990,primeira_liga
13,Marítimo,14,20,2,10,8,13,25,18,1990,primeira_liga
14,Beira Mar SC,14,20,4,6,10,8,24,18,1990,primeira_liga
15,União Madeira,13,20,3,7,10,14,29,18,1990,primeira_liga
16,Nacional,12,20,1,10,9,15,33,18,1990,primeira_liga
17,Feirense,12,20,3,6,11,11,30,18,1990,primeira_liga
18,Portimonense,12,20,4,4,12,15,36,18,1990,primeira_liga
1,Porto,37,21,17,3,1,46,6,18,1990,primeira_liga
2,Benfica,34,21,14,6,1,53,9,18,1990,primeira_liga
3,Vitória,32,21,13,6,2,31,14,18,1990,primeira_liga
4,Sporting CP,31,21,12,7,2,25,11,18,1990,primeira_liga
5,Vitória Setúbal,24,21,9,6,6,24,17,18,1990,primeira_liga
6,Chaves,22,21,7,8,6,24,29,18,1990,primeira_liga
7,Belenenses,21,21,9,3,9,18,24,18,1990,primeira_liga
8,Boavista,21,21,7,7,7,31,20,18,1990,primeira_liga
9,Sporting Braga,20,21,6,8,7,19,22,18,1990,primeira_liga
10,Estrela Amadora,20,21,7,6,8,25,19,18,1990,primeira_liga
11,Tirsense,20,21,5,10,6,12,17,18,1990,primeira_liga
12,Marítimo,16,21,3,10,8,14,25,18,1990,primeira_liga
13,Penafiel,15,21,5,5,11,16,33,18,1990,primeira_liga
14,Beira Mar SC,14,21,4,6,11,8,25,18,1990,primeira_liga
15,União Madeira,13,21,3,7,11,15,31,18,1990,primeira_liga
16,Nacional,13,21,1,11,9,16,34,18,1990,primeira_liga
17,Feirense,13,21,3,7,11,11,30,18,1990,primeira_liga
18,Portimonense,12,21,4,4,13,15,37,18,1990,primeira_liga
1,Porto,39,22,18,3,1,49,8,18,1990,primeira_liga
2,Benfica,36,22,15,6,1,57,9,18,1990,primeira_liga
3,Vitória,34,22,14,6,2,35,14,18,1990,primeira_liga
4,Sporting CP,31,22,12,7,3,27,14,18,1990,primeira_liga
5,Vitória Setúbal,26,22,10,6,6,28,19,18,1990,primeira_liga
6,Chaves,24,22,8,8,6,25,29,18,1990,primeira_liga
7,Belenenses,23,22,10,3,9,19,24,18,1990,primeira_liga
8,Estrela Amadora,21,22,7,7,8,26,20,18,1990,primeira_liga
9,Boavista,21,22,7,7,8,31,21,18,1990,primeira_liga
10,Sporting Braga,20,22,6,8,8,20,25,18,1990,primeira_liga
11,Tirsense,20,22,5,10,7,14,21,18,1990,primeira_liga
12,Marítimo,17,22,3,11,8,14,25,18,1990,primeira_liga
13,Beira Mar SC,16,22,5,6,11,11,26,18,1990,primeira_liga
14,Penafiel,15,22,5,5,12,16,37,18,1990,primeira_liga
15,União Madeira,14,22,3,8,11,16,32,18,1990,primeira_liga
16,Nacional,14,22,1,12,9,16,34,18,1990,primeira_liga
17,Feirense,13,22,3,7,12,11,34,18,1990,primeira_liga
18,Portimonense,12,22,4,4,14,15,38,18,1990,primeira_liga
1,Porto,40,23,18,4,1,49,8,18,1990,primeira_liga
2,Benfica,37,23,15,7,1,57,9,18,1990,primeira_liga
3,Vitória,35,23,14,7,2,35,14,18,1990,primeira_liga
4,Sporting CP,33,23,13,7,3,28,14,18,1990,primeira_liga
5,Vitória Setúbal,28,23,11,6,6,30,20,18,1990,primeira_liga
6,Chaves,24,23,8,8,7,25,30,18,1990,primeira_liga
7,Belenenses,23,23,10,3,10,19,25,18,1990,primeira_liga
8,Estrela Amadora,23,23,8,7,8,27,20,18,1990,primeira_liga
9,Sporting Braga,22,23,7,8,8,22,25,18,1990,primeira_liga
10,Boavista,21,23,7,7,9,32,23,18,1990,primeira_liga
11,Tirsense,21,23,5,11,7,14,21,18,1990,primeira_liga
